claim_id,provider,case_id,chart,section,claim_text,claim_type,operator,value_expected,period,verifiability,verification_status,verification_reason,gt_source,gt_source_table,gt_source_stats,gt_values_count,gt_category_count,gt_series_count,gt_min,gt_max,gt_mean,gt_median,gt_std_dev,matched_values
chatgpt_03837_007,chatgpt,03837,Superfície de resposta energètica (03837),relevant_patterns_trends_and_comparisons,"The strongest response occurs near the coordinate pair X=1 and Y=1 where intensity reaches 48.6, while the weakest response appears near X=4 and Y=6 at 8.5",value,,1|1|48.6|4|6|8.5,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,6.0
chatgpt_03837_008,chatgpt,03837,Superfície de resposta energètica (03837),relevant_patterns_trends_and_comparisons,Average intensity is highest around X=2 and lowest around X=4; across the Y dimension it is highest around Y=1 and lowest around Y=6,extreme,max,2|4|1|6,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,6.0
chatgpt_03837_009,chatgpt,03837,Superfície de resposta energètica (03837),essential_key_details,"The minimum intensity is 8.5, the maximum is 48.6, and the average intensity is 27.99",extreme,max,8.5|48.6|27.99,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,
chatgpt_03837_010,chatgpt,03837,Superfície de resposta energètica (03837),essential_key_details,"The chart covers 6 X positions and 6 Y positions, creating a complete grid of 36 measured combinations",value,,6|6|36,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,6.0|6.0
claude_03837_001,claude,03837,Superfície de resposta energètica (03837),overview_and_main_message,This chart maps energy response intensity across a 6×6 grid in wireframe contour format,value,,6|6,,high,supported,all_numeric_values_matched,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,6.0|6.0
claude_03837_002,claude,03837,Superfície de resposta energètica (03837),overview_and_main_message,"The main message is a rough surface where the maximum is at the minimum-input corner (X=1, Y=1) — consistent with CASE_03682, CASE_03746, CASE_03757, and CASE_03826 — and the minimum at a high X, high Y position (X=4, Y=6)",extreme,max,1.|1|03682.|03746.|03757.|03826|4.|6,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,6.0
claude_03837_003,claude,03837,Superfície de resposta energètica (03837),chart_structure,The chart is a wireframe contour chart representing a 6×6 numerical grid,value,,6|6,,high,supported,all_numeric_values_matched,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,6.0|6.0
claude_03837_004,claude,03837,Superfície de resposta energètica (03837),chart_structure,Both axes span input levels from 1 to 6,value,,1|6,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,6.0
claude_03837_005,claude,03837,Superfície de resposta energètica (03837),chart_structure,Wireframe contour lines define the intensity surface across 36 grid points,value,,36,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,
claude_03837_006,claude,03837,Superfície de resposta energètica (03837),relevant_patterns_trends_and_comparisons,"The maximum intensity (48.6) occurs at X=1, Y=1",extreme,max,48.6|1.|1,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,
claude_03837_007,claude,03837,Superfície de resposta energètica (03837),relevant_patterns_trends_and_comparisons,"The minimum intensity (8.5) occurs at X=4, Y=6 — among the lower minimums in the wireframe group",extreme,min,8.5|4.|6,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,6.0
claude_03837_008,claude,03837,Superfície de resposta energètica (03837),relevant_patterns_trends_and_comparisons,"The surface shows the characteristic pattern where lowest inputs produce highest intensity, but with significant local variations throughout the grid",extreme,max,,,medium,insufficient_data,no_numeric_values_in_claim,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,
claude_03837_009,claude,03837,Superfície de resposta energètica (03837),relevant_patterns_trends_and_comparisons,The range of 40.1 intensity units is moderate,value,,40.1,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,
claude_03837_010,claude,03837,Superfície de resposta energètica (03837),essential_key_details,"The minimum intensity is 8.5 at grid position (X=4, Y=6)",extreme,min,8.5|4.|6,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,6.0
claude_03837_011,claude,03837,Superfície de resposta energètica (03837),essential_key_details,"The maximum intensity is 48.6 at grid position (X=1, Y=1)",extreme,max,48.6|1.|1,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,
claude_03837_012,claude,03837,Superfície de resposta energètica (03837),essential_key_details,The average intensity across all 36 points is approximately 28.0,value,,36|28.0,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,
claude_03837_013,claude,03837,Superfície de resposta energètica (03837),essential_key_details,The minimum of 8.5 confirms that extreme high-input combinations can produce very low energy response intensities in this surface family,extreme,min,8.5,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,
gemini_03837_001,gemini,03837,Superfície de resposta energètica (03837),overview_and_main_message,"This chart shows the ""Superfície de resposta energètica (03837)""",value,,03837,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,
gemini_03837_002,gemini,03837,Superfície de resposta energètica (03837),chart_structure,The chart is a single-series wireframe contour,other,,,,low,insufficient_data,no_numeric_values_in_claim,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,
gemini_03837_003,gemini,03837,Superfície de resposta energètica (03837),chart_structure,The X-axis displays eix x ranging from 1.0 to 6.0,value,,1.0|6.0,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,6.0
gemini_03837_004,gemini,03837,Superfície de resposta energètica (03837),relevant_patterns_trends_and_comparisons,"There are noticeable variations across the categories, with clear differences distinguishing the peak concentrations from the lowest points",extreme,max,,,medium,insufficient_data,no_numeric_values_in_claim,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,
gemini_03837_005,gemini,03837,Superfície de resposta energètica (03837),essential_key_details,The maximum recorded value in the dataset is 48.6 Intensitat,extreme,max,48.6,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,
gemini_03837_006,gemini,03837,Superfície de resposta energètica (03837),essential_key_details,The minimum value is 8.5 Intensitat,extreme,min,8.5,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,
gemini_03837_007,gemini,03837,Superfície de resposta energètica (03837),essential_key_details,The overall average value across all evaluated data points is approximately 28.0 Intensitat,value,,28.0,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,
chatgpt_03842_001,chatgpt,03842,Superfície de resposta energètica (03842),overview_and_main_message,"This chart shows the response surface described by the title, ""Superfície de resposta energètica (03842)"", and its main message is how intensity changes across combinations of two numeric inputs",value,,03842,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,
chatgpt_03842_002,chatgpt,03842,Superfície de resposta energètica (03842),chart_structure,The chart type is a wireframe contour chart,other,,,,low,insufficient_data,no_numeric_values_in_claim,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,
chatgpt_03842_003,chatgpt,03842,Superfície de resposta energètica (03842),chart_structure,The horizontal X axis represents Eix X with values from 1 to 6,value,,1|6,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,6.0
chatgpt_03842_004,chatgpt,03842,Superfície de resposta energètica (03842),chart_structure,The vertical Y axis represents Eix Y with values from 1 to 6,value,,1|6,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,6.0
chatgpt_03842_005,chatgpt,03842,Superfície de resposta energètica (03842),chart_structure,"The measured variable is Intensitat, encoded as contour levels, and it ranges from 12.1 to 52.9",value,,12.1|52.9,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,
chatgpt_03842_006,chatgpt,03842,Superfície de resposta energètica (03842),relevant_patterns_trends_and_comparisons,"The overall average intensity is 28.78, so the surface is centered around a mid-range response rather than being dominated by extreme values",value,,28.78,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,
chatgpt_03842_007,chatgpt,03842,Superfície de resposta energètica (03842),relevant_patterns_trends_and_comparisons,"The strongest response occurs near the coordinate pair X=2 and Y=1 where intensity reaches 52.9, while the weakest response appears near X=4 and Y=6 at 12.1",value,,2|1|52.9|4|6|12.1,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,6.0
chatgpt_03842_008,chatgpt,03842,Superfície de resposta energètica (03842),relevant_patterns_trends_and_comparisons,Average intensity is highest around X=2 and lowest around X=4; across the Y dimension it is highest around Y=1 and lowest around Y=6,extreme,max,2|4|1|6,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,6.0
chatgpt_03842_009,chatgpt,03842,Superfície de resposta energètica (03842),essential_key_details,"The minimum intensity is 12.1, the maximum is 52.9, and the average intensity is 28.78",extreme,max,12.1|52.9|28.78,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,
chatgpt_03842_010,chatgpt,03842,Superfície de resposta energètica (03842),essential_key_details,"The chart covers 6 X positions and 6 Y positions, creating a complete grid of 36 measured combinations",value,,6|6|36,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,6.0|6.0
claude_03842_001,claude,03842,Superfície de resposta energètica (03842),overview_and_main_message,This chart maps energy response intensity across a 6×6 grid in wireframe contour format,value,,6|6,,high,supported,all_numeric_values_matched,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,6.0|6.0
claude_03842_002,claude,03842,Superfície de resposta energètica (03842),overview_and_main_message,"The main message is a rough surface with the highest maximum intensity (52.9) in the entire wireframe contour group, indicating the most extreme peak among all eleven wireframe contour charts in this batch",extreme,max,52.9,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,
claude_03842_003,claude,03842,Superfície de resposta energètica (03842),chart_structure,The chart is a wireframe contour chart representing a 6×6 numerical grid,value,,6|6,,high,supported,all_numeric_values_matched,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,6.0|6.0
claude_03842_004,claude,03842,Superfície de resposta energètica (03842),chart_structure,Both axes span input levels from 1 to 6,value,,1|6,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,6.0
claude_03842_005,claude,03842,Superfície de resposta energètica (03842),chart_structure,Wireframe contour lines define the intensity surface boundaries across 36 grid points,value,,36,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,
claude_03842_006,claude,03842,Superfície de resposta energètica (03842),relevant_patterns_trends_and_comparisons,"The maximum intensity (52.9) occurs at X=2, Y=1 — the most common peak location in this batch",extreme,max,52.9|2.|1,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,
claude_03842_007,claude,03842,Superfície de resposta energètica (03842),relevant_patterns_trends_and_comparisons,"The minimum intensity (12.1) occurs at X=4, Y=6",extreme,min,12.1|4.|6,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,6.0
claude_03842_008,claude,03842,Superfície de resposta energètica (03842),relevant_patterns_trends_and_comparisons,"The range of 40.8 intensity units is moderate within the wireframe group, but the absolute peak (52.9) is the highest in the entire wireframe contour collection",extreme,max,40.8|52.9,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,
claude_03842_009,claude,03842,Superfície de resposta energètica (03842),essential_key_details,"The minimum intensity is 12.1 at grid position (X=4, Y=6)",extreme,min,12.1|4.|6,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,6.0
claude_03842_010,claude,03842,Superfície de resposta energètica (03842),essential_key_details,"The maximum intensity is 52.9 at grid position (X=2, Y=1) — the highest peak value in the wireframe contour group and tied for second highest across all surface charts in this batch",extreme,max,52.9|2.|1,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,
claude_03842_011,claude,03842,Superfície de resposta energètica (03842),essential_key_details,The average intensity across all 36 points is approximately 28.8,value,,36|28.8,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,
gemini_03842_001,gemini,03842,Superfície de resposta energètica (03842),overview_and_main_message,"This chart shows the ""Superfície de resposta energètica (03842)""",value,,03842,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,
gemini_03842_002,gemini,03842,Superfície de resposta energètica (03842),chart_structure,The chart is a single-series wireframe contour,other,,,,low,insufficient_data,no_numeric_values_in_claim,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,
gemini_03842_003,gemini,03842,Superfície de resposta energètica (03842),chart_structure,The X-axis displays eix x ranging from 1.0 to 6.0,value,,1.0|6.0,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,6.0
gemini_03842_004,gemini,03842,Superfície de resposta energètica (03842),relevant_patterns_trends_and_comparisons,"There are noticeable variations across the categories, with clear differences distinguishing the peak concentrations from the lowest points",extreme,max,,,medium,insufficient_data,no_numeric_values_in_claim,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,
gemini_03842_005,gemini,03842,Superfície de resposta energètica (03842),essential_key_details,The maximum recorded value in the dataset is 52.9 Intensitat,extreme,max,52.9,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,
gemini_03842_006,gemini,03842,Superfície de resposta energètica (03842),essential_key_details,The minimum value is 12.1 Intensitat,extreme,min,12.1,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,
gemini_03842_007,gemini,03842,Superfície de resposta energètica (03842),essential_key_details,The overall average value across all evaluated data points is approximately 28.8 Intensitat,value,,28.8,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,
chatgpt_03847_001,chatgpt,03847,Superfície de resposta energètica (03847),overview_and_main_message,"This chart shows the response surface described by the title, ""Superfície de resposta energètica (03847)"", and its main message is how intensity changes across combinations of two numeric inputs",value,,03847,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,
chatgpt_03847_002,chatgpt,03847,Superfície de resposta energètica (03847),chart_structure,The chart type is a wireframe contour chart,other,,,,low,insufficient_data,no_numeric_values_in_claim,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,
chatgpt_03847_003,chatgpt,03847,Superfície de resposta energètica (03847),chart_structure,The horizontal X axis represents Eix X with values from 1 to 6,value,,1|6,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,6.0
chatgpt_03847_004,chatgpt,03847,Superfície de resposta energètica (03847),chart_structure,The vertical Y axis represents Eix Y with values from 1 to 6,value,,1|6,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,6.0
chatgpt_03847_005,chatgpt,03847,Superfície de resposta energètica (03847),chart_structure,"The measured variable is Intensitat, encoded as contour levels, and it ranges from 10.8 to 48.8",value,,10.8|48.8,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,
chatgpt_03847_006,chatgpt,03847,Superfície de resposta energètica (03847),relevant_patterns_trends_and_comparisons,"The overall average intensity is 28.73, so the surface is centered around a mid-range response rather than being dominated by extreme values",value,,28.73,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,
chatgpt_03847_007,chatgpt,03847,Superfície de resposta energètica (03847),relevant_patterns_trends_and_comparisons,"The strongest response occurs near the coordinate pair X=1 and Y=2 where intensity reaches 48.8, while the weakest response appears near X=5 and Y=6 at 10.8",value,,1|2|48.8|5|6|10.8,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,6.0
chatgpt_03847_008,chatgpt,03847,Superfície de resposta energètica (03847),relevant_patterns_trends_and_comparisons,Average intensity is highest around X=1 and lowest around X=5; across the Y dimension it is highest around Y=1 and lowest around Y=6,extreme,max,1|5|1|6,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,6.0
chatgpt_03847_009,chatgpt,03847,Superfície de resposta energètica (03847),essential_key_details,"The minimum intensity is 10.8, the maximum is 48.8, and the average intensity is 28.73",extreme,max,10.8|48.8|28.73,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,
chatgpt_03847_010,chatgpt,03847,Superfície de resposta energètica (03847),essential_key_details,"The chart covers 6 X positions and 6 Y positions, creating a complete grid of 36 measured combinations",value,,6|6|36,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,6.0|6.0
claude_03847_001,claude,03847,Superfície de resposta energètica (03847),overview_and_main_message,This chart maps energy response intensity across a 6×6 grid in wireframe contour format,value,,6|6,,high,supported,all_numeric_values_matched,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,6.0|6.0
claude_03847_002,claude,03847,Superfície de resposta energètica (03847),overview_and_main_message,"The main message is a rough surface with the peak at X=1, Y=2 — shared with CASE_03795 and CASE_03828 — and the minimum at the high-input extreme (X=5, Y=6), reflecting high intensity at low inputs and low intensity at high inputs on both axes",extreme,max,1.|2|03795|03828|5.|6,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,6.0
claude_03847_003,claude,03847,Superfície de resposta energètica (03847),chart_structure,The chart is a wireframe contour chart representing a 6×6 numerical grid,value,,6|6,,high,supported,all_numeric_values_matched,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,6.0|6.0
claude_03847_004,claude,03847,Superfície de resposta energètica (03847),chart_structure,Both axes span input levels from 1 to 6,value,,1|6,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,6.0
claude_03847_005,claude,03847,Superfície de resposta energètica (03847),chart_structure,Wireframe contour lines define the intensity surface boundaries across 36 grid points,value,,36,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,
claude_03847_006,claude,03847,Superfície de resposta energètica (03847),relevant_patterns_trends_and_comparisons,"The maximum intensity (48.8) occurs at X=1, Y=2",extreme,max,48.8|1.|2,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,
claude_03847_007,claude,03847,Superfície de resposta energètica (03847),relevant_patterns_trends_and_comparisons,"The minimum intensity (10.8) occurs at X=5, Y=6",extreme,min,10.8|5.|6,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,6.0
claude_03847_008,claude,03847,Superfície de resposta energètica (03847),relevant_patterns_trends_and_comparisons,"The surface distribution generally favours low-input combinations, with the highest values near Y=1–2 and X=1–2, and lower values at the higher input levels",extreme,max,1|2|1|2.,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,
claude_03847_009,claude,03847,Superfície de resposta energètica (03847),relevant_patterns_trends_and_comparisons,The range of 38.0 intensity units is moderate,value,,38.0,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,
claude_03847_010,claude,03847,Superfície de resposta energètica (03847),essential_key_details,"The minimum intensity is 10.8 at grid position (X=5, Y=6)",extreme,min,10.8|5.|6,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,6.0
claude_03847_011,claude,03847,Superfície de resposta energètica (03847),essential_key_details,"The maximum intensity is 48.8 at grid position (X=1, Y=2)",extreme,max,48.8|1.|2,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,
claude_03847_012,claude,03847,Superfície de resposta energètica (03847),essential_key_details,The average intensity across all 36 points is approximately 28.7,value,,36|28.7,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,
claude_03847_013,claude,03847,Superfície de resposta energètica (03847),essential_key_details,"The (X=1, Y=2) peak appears three times across the batch (CASE_03679, CASE_03795, CASE_03828, and this chart), making it the second-most common peak location after (X=2, Y=1)",extreme,max,1.|2|03679.|03795.|03828.|2.|1,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,
gemini_03847_001,gemini,03847,Superfície de resposta energètica (03847),overview_and_main_message,"This chart shows the ""Superfície de resposta energètica (03847)""",value,,03847,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,
gemini_03847_002,gemini,03847,Superfície de resposta energètica (03847),chart_structure,The chart is a single-series wireframe contour,other,,,,low,insufficient_data,no_numeric_values_in_claim,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,
gemini_03847_003,gemini,03847,Superfície de resposta energètica (03847),chart_structure,The X-axis displays eix x ranging from 1.0 to 6.0,value,,1.0|6.0,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,6.0
gemini_03847_004,gemini,03847,Superfície de resposta energètica (03847),relevant_patterns_trends_and_comparisons,"There are noticeable variations across the categories, with clear differences distinguishing the peak concentrations from the lowest points",extreme,max,,,medium,insufficient_data,no_numeric_values_in_claim,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,
gemini_03847_005,gemini,03847,Superfície de resposta energètica (03847),essential_key_details,The maximum recorded value in the dataset is 48.8 Intensitat,extreme,max,48.8,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,
gemini_03847_006,gemini,03847,Superfície de resposta energètica (03847),essential_key_details,The minimum value is 10.8 Intensitat,extreme,min,10.8,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,
gemini_03847_007,gemini,03847,Superfície de resposta energètica (03847),essential_key_details,The overall average value across all evaluated data points is approximately 28.7 Intensitat,value,,28.7,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,
chatgpt_03858_001,chatgpt,03858,Superfície de resposta energètica (03858),overview_and_main_message,"This chart shows the response surface described by the title, ""Superfície de resposta energètica (03858)"", and its main message is how intensity changes across combinations of two numeric inputs",value,,03858,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,
chatgpt_03858_002,chatgpt,03858,Superfície de resposta energètica (03858),chart_structure,The chart type is a wireframe contour chart,other,,,,low,insufficient_data,no_numeric_values_in_claim,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,
chatgpt_03858_003,chatgpt,03858,Superfície de resposta energètica (03858),chart_structure,The horizontal X axis represents Eix X with values from 1 to 6,value,,1|6,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,6.0
chatgpt_03858_004,chatgpt,03858,Superfície de resposta energètica (03858),chart_structure,The vertical Y axis represents Eix Y with values from 1 to 6,value,,1|6,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,6.0
chatgpt_03858_005,chatgpt,03858,Superfície de resposta energètica (03858),chart_structure,"The measured variable is Intensitat, encoded as contour levels, and it ranges from 9.9 to 44.3",value,,9.9|44.3,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,
chatgpt_03858_006,chatgpt,03858,Superfície de resposta energètica (03858),relevant_patterns_trends_and_comparisons,"The overall average intensity is 29.17, so the surface is centered around a mid-range response rather than being dominated by extreme values",value,,29.17,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,
chatgpt_03858_007,chatgpt,03858,Superfície de resposta energètica (03858),relevant_patterns_trends_and_comparisons,"The strongest response occurs near the coordinate pair X=1 and Y=3 where intensity reaches 44.3, while the weakest response appears near X=5 and Y=6 at 9.9",value,,1|3|44.3|5|6|9.9,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,6.0
chatgpt_03858_008,chatgpt,03858,Superfície de resposta energètica (03858),relevant_patterns_trends_and_comparisons,Average intensity is highest around X=2 and lowest around X=4; across the Y dimension it is highest around Y=1 and lowest around Y=6,extreme,max,2|4|1|6,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,6.0
chatgpt_03858_009,chatgpt,03858,Superfície de resposta energètica (03858),essential_key_details,"The minimum intensity is 9.9, the maximum is 44.3, and the average intensity is 29.17",extreme,max,9.9|44.3|29.17,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,
chatgpt_03858_010,chatgpt,03858,Superfície de resposta energètica (03858),essential_key_details,"The chart covers 6 X positions and 6 Y positions, creating a complete grid of 36 measured combinations",value,,6|6|36,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,6.0|6.0
