claim_id,provider,case_id,chart,section,claim_text,claim_type,operator,value_expected,period,evidence_span,verifiability,needs_human_review
openai_00683_1043,openai,00683,health indicators by category (00683),essential_key_details,"The median is 137.8 thousand, and there are no indicated outliers",value,,137.8,,"The median is 137.8 thousand, and there are no indicated outliers",high,False
openai_00683_1044,openai,00683,health indicators by category (00683),essential_key_details,"The total across all categories is 1,516.2 thousand patients",value,,1.516|.2,,"The total across all categories is 1,516.2 thousand patients",high,False
openai_00691_1045,openai,00691,health indicators by category (00691),overview_and_main_message,"This stacked column chart shows health indicators by service category, measured in thousands of patients, for three statuses: Resolved, Under follow-up, and Referred",other,,,,"This stacked column chart shows health indicators by service category, measured in thousands of patients, for three statuses: Resolved, Under follow-up, and Referred",low,True
openai_00691_1046,openai,00691,health indicators by category (00691),overview_and_main_message,"Its main message is a broad decline across categories from Primary care to Cardiology, with higher patient counts concentrated in Primary care, Emergency, and Hospitalization, and lower counts in Surgery and Cardiology",other,,,,"Its main message is a broad decline across categories from Primary care to Cardiology, with higher patient counts concentrated in Primary care, Emergency, and Hospitalization, and lower counts in Surgery and Cardiology",low,True
openai_00691_1047,openai,00691,health indicators by category (00691),chart_structure,"The X axis is labeled Category and contains 12 categories: Primary care, Emergency, Hospitalization, Diagnosis, Rehabilitation, Mental health, Pharmacy, Oncology, Pediatrics, Geriatrics, Surgery, and Cardiology",value,,12,,"The X axis is labeled Category and contains 12 categories: Primary care, Emergency, Hospitalization, Diagnosis, Rehabilitation, Mental health, Pharmacy, Oncology, Pediatrics, Geriatrics, Surgery, and Cardiology",high,False
openai_00691_1048,openai,00691,health indicators by category (00691),chart_structure,The Y axis is labeled thousands of patients and spans values from 22.9 to 123.9 for the individual series values shown in the stacks,value,,22.9|123.9,,The Y axis is labeled thousands of patients and spans values from 22.9 to 123.9 for the individual series values shown in the stacks,high,False
openai_00691_1049,openai,00691,health indicators by category (00691),relevant_patterns_trends_and_comparisons,"Values are highest in Primary care and generally decrease through the sequence of categories, reaching their lowest levels in Cardiology",extreme,max,,,"Values are highest in Primary care and generally decrease through the sequence of categories, reaching their lowest levels in Cardiology",medium,True
openai_00691_1050,openai,00691,health indicators by category (00691),relevant_patterns_trends_and_comparisons,The second pattern is the consistent ranking of the three statuses within every category,ranking,,,,The second pattern is the consistent ranking of the three statuses within every category,medium,True
openai_00691_1051,openai,00691,health indicators by category (00691),relevant_patterns_trends_and_comparisons,"Referred is always the highest value, Under follow-up is always next, and Resolved is always the lowest",extreme,max,,,"Referred is always the highest value, Under follow-up is always next, and Resolved is always the lowest",medium,True
openai_00691_1052,openai,00691,health indicators by category (00691),relevant_patterns_trends_and_comparisons,This means the composition is stable even as the total level changes from one category to another,other,,,,This means the composition is stable even as the total level changes from one category to another,low,True
openai_00691_1053,openai,00691,health indicators by category (00691),relevant_patterns_trends_and_comparisons,The third pattern is that the biggest service categories also have the highest averages across their three statuses,extreme,max,,,The third pattern is that the biggest service categories also have the highest averages across their three statuses,medium,True
openai_00691_1054,openai,00691,health indicators by category (00691),relevant_patterns_trends_and_comparisons,"Primary care has the highest average at 111.3 thousand patients, followed by Emergency at 104.5 thousand and Hospitalization at about 96.6 thousand",extreme,max,111.3|104.5|96.6,,"Primary care has the highest average at 111.3 thousand patients, followed by Emergency at 104.5 thousand and Hospitalization at about 96.6 thousand",high,False
openai_00691_1055,openai,00691,health indicators by category (00691),relevant_patterns_trends_and_comparisons,"At the lower end, Cardiology has the lowest average at about 34.5 thousand, followed by Surgery at about 40.8 thousand and Geriatrics at 46.9 thousand",extreme,min,34.5|40.8|46.9,,"At the lower end, Cardiology has the lowest average at about 34.5 thousand, followed by Surgery at about 40.8 thousand and Geriatrics at 46.9 thousand",high,False
openai_00691_1056,openai,00691,health indicators by category (00691),essential_key_details,The maximum value in the chart is 123.9 thousand patients for Referred in Primary care,extreme,max,123.9,,The maximum value in the chart is 123.9 thousand patients for Referred in Primary care,high,False
openai_00691_1057,openai,00691,health indicators by category (00691),essential_key_details,The minimum value is 22.9 thousand for Resolved in Cardiology,extreme,min,22.9,,The minimum value is 22.9 thousand for Resolved in Cardiology,high,False
openai_00691_1058,openai,00691,health indicators by category (00691),essential_key_details,"Across all 36 values, the overall average is about 72.8 thousand patients, with a median of 72.7 thousand",value,,36|72.8|72.7,,"Across all 36 values, the overall average is about 72.8 thousand patients, with a median of 72.7 thousand",high,False
openai_00691_1059,openai,00691,health indicators by category (00691),essential_key_details,"By series, the average values are 84.3 thousand for Referred, 73.4 thousand for Under follow-up, and 60.8 thousand for Resolved, reinforcing that Referred is the dominant status overall",value,,84.3|73.4|60.8,,"By series, the average values are 84.3 thousand for Referred, 73.4 thousand for Under follow-up, and 60.8 thousand for Resolved, reinforcing that Referred is the dominant status overall",high,False
openai_00691_1060,openai,00691,health indicators by category (00691),essential_key_details,"The highest-category average is Primary care at 111.3 thousand, while the lowest-category average is Cardiology at 34.5 thousand",extreme,max,111.3|34.5,,"The highest-category average is Primary care at 111.3 thousand, while the lowest-category average is Cardiology at 34.5 thousand",high,False
openai_00704_1061,openai,00704,health indicators by category (00704),overview_and_main_message,"This chart shows health indicators by category, measured in thousands of patients",other,,,,"This chart shows health indicators by category, measured in thousands of patients",low,True
openai_00704_1062,openai,00704,health indicators by category (00704),overview_and_main_message,"Its main message is a clear upward progression across the eight categories: values rise steadily from Primary care to Oncology, indicating that the patient counts are lowest in Primary care and highest in Oncology, with no reversals or declines between categories",extreme,max,,,"Its main message is a clear upward progression across the eight categories: values rise steadily from Primary care to Oncology, indicating that the patient counts are lowest in Primary care and highest in Oncology, with no reversals or declines between categories",medium,True
openai_00704_1063,openai,00704,health indicators by category (00704),chart_structure,The Y axis is labeled thousands of patients and spans the data values from 49.2 to 156.9,value,,49.2|156.9,,The Y axis is labeled thousands of patients and spans the data values from 49.2 to 156.9,high,False
openai_00704_1064,openai,00704,health indicators by category (00704),relevant_patterns_trends_and_comparisons,The values increase step by step from 49.2 thousand patients in Primary care to 156.9 thousand in Oncology,trend,,49.2|156.9,,The values increase step by step from 49.2 thousand patients in Primary care to 156.9 thousand in Oncology,medium,True
openai_00704_1065,openai,00704,health indicators by category (00704),relevant_patterns_trends_and_comparisons,A second important pattern is the substantial spread between the lowest and highest categories,extreme,max,,,A second important pattern is the substantial spread between the lowest and highest categories,medium,True
openai_00704_1066,openai,00704,health indicators by category (00704),relevant_patterns_trends_and_comparisons,"The range is 107.7 thousand patients, showing large differences across categories rather than clustered or similar values",value,,107.7,,"The range is 107.7 thousand patients, showing large differences across categories rather than clustered or similar values",high,False
openai_00704_1067,openai,00704,health indicators by category (00704),relevant_patterns_trends_and_comparisons,A third pattern is that the middle categories sit close to the overall average,ranking,,,,A third pattern is that the middle categories sit close to the overall average,medium,True
openai_00704_1068,openai,00704,health indicators by category (00704),relevant_patterns_trends_and_comparisons,"The overall mean is about 103.5 thousand patients, and the categories nearest this central level are Diagnosis at 100.1 and Rehabilitation at 106.6, which mark the transition from lower to higher values",value,,103.5|100.1|106.6,,"The overall mean is about 103.5 thousand patients, and the categories nearest this central level are Diagnosis at 100.1 and Rehabilitation at 106.6, which mark the transition from lower to higher values",high,False
openai_00704_1069,openai,00704,health indicators by category (00704),essential_key_details,The minimum value is 49.2 thousand patients in Primary care,extreme,min,49.2,,The minimum value is 49.2 thousand patients in Primary care,high,False
openai_00704_1070,openai,00704,health indicators by category (00704),essential_key_details,The maximum value is 156.9 thousand patients in Oncology,extreme,max,156.9,,The maximum value is 156.9 thousand patients in Oncology,high,False
openai_00704_1071,openai,00704,health indicators by category (00704),essential_key_details,"The average across all categories is 103.5 thousand patients, and the median is 103.35 thousand, indicating a center of the distribution near 103 thousand",value,,103.5|103.35|103,,"The average across all categories is 103.5 thousand patients, and the median is 103.35 thousand, indicating a center of the distribution near 103 thousand",high,False
openai_00704_1072,openai,00704,health indicators by category (00704),essential_key_details,"Key intermediate milestones are Hospitalization at 86.4 thousand, after which the chart moves above 100 thousand in Diagnosis at 100.1, then continues upward through Rehabilitation at 106.6, Mental health at 124.3, and Pharmacy at 138.0 before reaching the peak in Oncology",extreme,max,86.4|100|100.1|106.6|124.3|138.0,,"Key intermediate milestones are Hospitalization at 86.4 thousand, after which the chart moves above 100 thousand in Diagnosis at 100.1, then continues upward through Rehabilitation at 106.6, Mental health at 124.3, and Pharmacy at 138.0 before reaching the peak in Oncology",high,False
openai_00704_1073,openai,00704,health indicators by category (00704),essential_key_details,The total across all categories is 828.1 thousand patients,value,,828.1,,The total across all categories is 828.1 thousand patients,high,False
openai_00745_1074,openai,00745,health indicators by category (00745),overview_and_main_message,"This stacked column chart shows health indicators by category, measured in thousands of patients, for three statuses: Resolved, Under follow-up, and Referred",other,,,,"This stacked column chart shows health indicators by category, measured in thousands of patients, for three statuses: Resolved, Under follow-up, and Referred",low,True
openai_00745_1075,openai,00745,health indicators by category (00745),overview_and_main_message,Its main message is that patient counts are highest in Primary care and then generally decline across the listed categories to Pediatrics,extreme,max,,,Its main message is that patient counts are highest in Primary care and then generally decline across the listed categories to Pediatrics,medium,True
openai_00745_1076,openai,00745,health indicators by category (00745),chart_structure,"The variables represented are health service categories and patient counts, with each category divided into three series: Resolved, Under follow-up, and Referred",other,,,,"The variables represented are health service categories and patient counts, with each category divided into three series: Resolved, Under follow-up, and Referred",low,True
openai_00745_1077,openai,00745,health indicators by category (00745),chart_structure,The values shown in the data range from 39.0 to 178.5 thousand patients,value,,39.0|178.5,,The values shown in the data range from 39.0 to 178.5 thousand patients,high,False
openai_00745_1078,openai,00745,health indicators by category (00745),relevant_patterns_trends_and_comparisons,"Second, the same ordering of series holds in every category: Referred is always highest, Under follow-up is always next, and Resolved is always lowest",extreme,max,,,"Second, the same ordering of series holds in every category: Referred is always highest, Under follow-up is always next, and Resolved is always lowest",medium,True
openai_00745_1079,openai,00745,health indicators by category (00745),relevant_patterns_trends_and_comparisons,This indicates a stable relationship between the three statuses regardless of category,other,,,,This indicates a stable relationship between the three statuses regardless of category,low,True
openai_00745_1080,openai,00745,health indicators by category (00745),relevant_patterns_trends_and_comparisons,"Third, totals by category also decrease from category to category",ranking,,,,"Third, totals by category also decrease from category to category",medium,True
openai_00745_1081,openai,00745,health indicators by category (00745),relevant_patterns_trends_and_comparisons,"Primary care has by far the largest combined total at 460.5 thousand patients, followed by Emergency at 411.6 and Hospitalization at 386.0, while Pediatrics is the smallest at 161.5",value,,460.5|411.6|386.0|161.5,,"Primary care has by far the largest combined total at 460.5 thousand patients, followed by Emergency at 411.6 and Hospitalization at 386.0, while Pediatrics is the smallest at 161.5",high,False
openai_00745_1082,openai,00745,health indicators by category (00745),essential_key_details,The maximum value in the chart is 178.5 thousand patients for Referred in Primary care,extreme,max,178.5,,The maximum value in the chart is 178.5 thousand patients for Referred in Primary care,high,False
openai_00745_1083,openai,00745,health indicators by category (00745),essential_key_details,The minimum value is 39.0 thousand patients for Resolved in Pediatrics,extreme,min,39.0,,The minimum value is 39.0 thousand patients for Resolved in Pediatrics,high,False
openai_00745_1084,openai,00745,health indicators by category (00745),essential_key_details,"The overall average across all data points is about 102.8 thousand patients, with a median of 102.7",value,,102.8|102.7,,"The overall average across all data points is about 102.8 thousand patients, with a median of 102.7",high,False
openai_00745_1085,openai,00745,health indicators by category (00745),essential_key_details,"By series, Referred has the highest average at 121.7 thousand patients, Under follow-up averages 101.5, and Resolved averages 85.1",extreme,max,121.7|101.5|85.1,,"By series, Referred has the highest average at 121.7 thousand patients, Under follow-up averages 101.5, and Resolved averages 85.1",high,False
openai_00745_1086,openai,00745,health indicators by category (00745),essential_key_details,"By category, Primary care has the highest average across its three statuses at 153.5 thousand patients, whereas Pediatrics has the lowest average at 53.8",extreme,max,153.5|53.8,,"By category, Primary care has the highest average across its three statuses at 153.5 thousand patients, whereas Pediatrics has the lowest average at 53.8",high,False
openai_00751_1087,openai,00751,health indicators by category (00751),overview_and_main_message,"This stacked column chart shows health indicators by category, measured in thousands of patients, for three patient-status groups: Resolved, Under follow-up, and Referred",other,,,,"This stacked column chart shows health indicators by category, measured in thousands of patients, for three patient-status groups: Resolved, Under follow-up, and Referred",low,True
openai_00751_1088,openai,00751,health indicators by category (00751),overview_and_main_message,"Its main message is that values generally decline from Primary care through to Geriatrics, and that within every category, Referred is the largest group, Under follow-up is in the middle, and Resolved is the smallest",other,,,,"Its main message is that values generally decline from Primary care through to Geriatrics, and that within every category, Referred is the largest group, Under follow-up is in the middle, and Resolved is the smallest",low,True
openai_00751_1089,openai,00751,health indicators by category (00751),chart_structure,"The numeric scale runs from 26.7 to 178.5 thousand patients, which correspond to the minimum and maximum individual values shown in the data",extreme,max,26.7|178.5,,"The numeric scale runs from 26.7 to 178.5 thousand patients, which correspond to the minimum and maximum individual values shown in the data",high,False
openai_00751_1090,openai,00751,health indicators by category (00751),relevant_patterns_trends_and_comparisons,"The highest values occur in Primary care, followed by Emergency and Hospitalization, while the lowest values occur in Pediatrics and especially Geriatrics",extreme,max,,,"The highest values occur in Primary care, followed by Emergency and Hospitalization, while the lowest values occur in Pediatrics and especially Geriatrics",medium,True
openai_00751_1091,openai,00751,health indicators by category (00751),relevant_patterns_trends_and_comparisons,"Across all categories, the ranking of the three series is consistent: Referred is always highest, Under follow-up is always next, and Resolved is always lowest",extreme,max,,,"Across all categories, the ranking of the three series is consistent: Referred is always highest, Under follow-up is always next, and Resolved is always lowest",medium,True
openai_00751_1092,openai,00751,health indicators by category (00751),relevant_patterns_trends_and_comparisons,"This indicates that referral counts exceed follow-up counts, which in turn exceed resolved cases regardless of category",other,,,,"This indicates that referral counts exceed follow-up counts, which in turn exceed resolved cases regardless of category",low,True
openai_00751_1093,openai,00751,health indicators by category (00751),relevant_patterns_trends_and_comparisons,Differences between categories are substantial,other,,,,Differences between categories are substantial,low,True
openai_00751_1094,openai,00751,health indicators by category (00751),relevant_patterns_trends_and_comparisons,"Primary care has the highest category average at about 160.7 thousand patients across the three series, while Geriatrics has the lowest average at about 47.4 thousand",extreme,max,160.7|47.4,,"Primary care has the highest category average at about 160.7 thousand patients across the three series, while Geriatrics has the lowest average at about 47.4 thousand",high,False
openai_00751_1095,openai,00751,health indicators by category (00751),essential_key_details,The maximum individual value in the chart is 178.5 thousand patients for Referred in Primary care,extreme,max,178.5,,The maximum individual value in the chart is 178.5 thousand patients for Referred in Primary care,high,False
openai_00751_1096,openai,00751,health indicators by category (00751),essential_key_details,The minimum individual value is 26.7 thousand for Resolved in Geriatrics,extreme,min,26.7,,The minimum individual value is 26.7 thousand for Resolved in Geriatrics,high,False
openai_00751_1097,openai,00751,health indicators by category (00751),essential_key_details,The overall average across all 30 values is 105.35 thousand patients,value,,30|105.35,,The overall average across all 30 values is 105.35 thousand patients,high,False
openai_00751_1098,openai,00751,health indicators by category (00751),essential_key_details,"By series, the average is 123.07 thousand for Referred, 104.94 thousand for Under follow-up, and 88.04 thousand for Resolved, reinforcing the consistent ordering between the three groups",value,,123.07|104.94|88.04,,"By series, the average is 123.07 thousand for Referred, 104.94 thousand for Under follow-up, and 88.04 thousand for Resolved, reinforcing the consistent ordering between the three groups",high,False
openai_00751_1099,openai,00751,health indicators by category (00751),essential_key_details,"Looking at category averages, Primary care is highest at 160.7 thousand, followed by Emergency at 149.8 thousand and Hospitalization at 138.9 thousand",extreme,max,160.7|149.8|138.9,,"Looking at category averages, Primary care is highest at 160.7 thousand, followed by Emergency at 149.8 thousand and Hospitalization at 138.9 thousand",high,False
openai_00751_1100,openai,00751,health indicators by category (00751),essential_key_details,"At the lower end, Oncology averages 76.5 thousand, Pediatrics 57.3 thousand, and Geriatrics 47.4 thousand",value,,76.5|57.3|47.4,,"At the lower end, Oncology averages 76.5 thousand, Pediatrics 57.3 thousand, and Geriatrics 47.4 thousand",high,False
openai_00751_1101,openai,00751,health indicators by category (00751),essential_key_details,"Diagnosis and Geriatrics show the widest spread between their lowest and highest series values, with ranges of 42.0 and 42.7 thousand respectively, indicating stronger differences between patient-status groups in those categories",extreme,max,42.0|42.7,,"Diagnosis and Geriatrics show the widest spread between their lowest and highest series values, with ranges of 42.0 and 42.7 thousand respectively, indicating stronger differences between patient-status groups in those categories",high,False
openai_00759_1102,openai,00759,health indicators by category (00759),overview_and_main_message,"This chart shows health indicators across nine service categories, measured in thousands of patients",other,,,,"This chart shows health indicators across nine service categories, measured in thousands of patients",low,True
openai_00759_1103,openai,00759,health indicators by category (00759),overview_and_main_message,Its purpose is to compare how many patients are associated with each category,other,,,,Its purpose is to compare how many patients are associated with each category,low,True
openai_00759_1104,openai,00759,health indicators by category (00759),overview_and_main_message,"The main message is that the values rise from lower levels in Primary care and Emergency to a clear peak in Rehabilitation, then fall again through Mental health, Pharmacy, Oncology, and Pediatrics, creating a symmetric pattern centered on Rehabilitation",extreme,max,,,"The main message is that the values rise from lower levels in Primary care and Emergency to a clear peak in Rehabilitation, then fall again through Mental health, Pharmacy, Oncology, and Pediatrics, creating a symmetric pattern centered on Rehabilitation",medium,True
openai_00759_1105,openai,00759,health indicators by category (00759),chart_structure,"The Y-axis represents thousands of patients, with values ranging from 102.8 to 196.6",value,,102.8|196.6,,"The Y-axis represents thousands of patients, with values ranging from 102.8 to 196.6",high,False
openai_00759_1106,openai,00759,health indicators by category (00759),relevant_patterns_trends_and_comparisons,"The most important pattern is a single local peak at Rehabilitation, which has the highest value and stands above all other categories",extreme,max,,,"The most important pattern is a single local peak at Rehabilitation, which has the highest value and stands above all other categories",medium,True
openai_00759_1107,openai,00759,health indicators by category (00759),relevant_patterns_trends_and_comparisons,"A second pattern is the mirrored distribution around that peak: Diagnosis and Mental health are equal, Hospitalization and Pharmacy are equal, Emergency and Oncology are equal, and Primary care and Pediatrics are equal",extreme,max,,,"A second pattern is the mirrored distribution around that peak: Diagnosis and Mental health are equal, Hospitalization and Pharmacy are equal, Emergency and Oncology are equal, and Primary care and Pediatrics are equal",medium,True
openai_00759_1108,openai,00759,health indicators by category (00759),relevant_patterns_trends_and_comparisons,"A third pattern is that most categories cluster below the peak, with the typical level nearer the middle of the range than the maximum",extreme,max,,,"A third pattern is that most categories cluster below the peak, with the typical level nearer the middle of the range than the maximum",medium,True
openai_00759_1109,openai,00759,health indicators by category (00759),relevant_patterns_trends_and_comparisons,"The overall average is about 134.5 thousand patients, so Rehabilitation is substantially above average, while the lowest categories are well below it",extreme,min,134.5,,"The overall average is about 134.5 thousand patients, so Rehabilitation is substantially above average, while the lowest categories are well below it",high,False
openai_00759_1110,openai,00759,health indicators by category (00759),essential_key_details,The maximum value is 196.6 thousand patients in Rehabilitation,extreme,max,196.6,,The maximum value is 196.6 thousand patients in Rehabilitation,high,False
openai_00759_1111,openai,00759,health indicators by category (00759),essential_key_details,"The minimum value is 102.8 thousand patients, shared by Primary care and Pediatrics",extreme,min,102.8,,"The minimum value is 102.8 thousand patients, shared by Primary care and Pediatrics",high,False
openai_00759_1112,openai,00759,health indicators by category (00759),essential_key_details,"The average across all categories is 134.5 thousand patients, and the median is 127.2 thousand patients",value,,134.5|127.2,,"The average across all categories is 134.5 thousand patients, and the median is 127.2 thousand patients",high,False
openai_00759_1113,openai,00759,health indicators by category (00759),essential_key_details,"Other repeated benchmark values are 107.1 thousand patients for Emergency and Oncology, 127.2 thousand for Hospitalization and Pharmacy, and 169.9 thousand for Diagnosis and Mental health",value,,107.1|127.2|169.9,,"Other repeated benchmark values are 107.1 thousand patients for Emergency and Oncology, 127.2 thousand for Hospitalization and Pharmacy, and 169.9 thousand for Diagnosis and Mental health",high,False
openai_00759_1114,openai,00759,health indicators by category (00759),essential_key_details,"The total across all categories is 1210.6 thousand patients, and the full spread from minimum to maximum is 93.8 thousand",extreme,max,1210.6|93.8,,"The total across all categories is 1210.6 thousand patients, and the full spread from minimum to maximum is 93.8 thousand",high,False
openai_00769_1115,openai,00769,health indicators by category (00769),overview_and_main_message,"This stacked column chart presents health indicators by category, measured in thousands of patients, for three statuses: Resolved, Under follow-up, and Referred",other,,,,"This stacked column chart presents health indicators by category, measured in thousands of patients, for three statuses: Resolved, Under follow-up, and Referred",low,True
openai_00769_1116,openai,00769,health indicators by category (00769),overview_and_main_message,"Its main message is that values generally decline steadily from Primary care to Oncology across all three statuses, and that Referred is consistently the largest status while Resolved is consistently the smallest",other,,,,"Its main message is that values generally decline steadily from Primary care to Oncology across all three statuses, and that Referred is consistently the largest status while Resolved is consistently the smallest",low,True
openai_00769_1117,openai,00769,health indicators by category (00769),chart_structure,The values shown in the data range from 51.7 to 222.7 thousand patients,value,,51.7|222.7,,The values shown in the data range from 51.7 to 222.7 thousand patients,high,False
openai_00769_1118,openai,00769,health indicators by category (00769),relevant_patterns_trends_and_comparisons,"Across categories, all three series follow the same downward pattern: the highest values occur in Primary care and then fall progressively through Emergency, Hospitalization, Diagnosis, Rehabilitation, Mental health, Pharmacy, and finally Oncology",extreme,max,,,"Across categories, all three series follow the same downward pattern: the highest values occur in Primary care and then fall progressively through Emergency, Hospitalization, Diagnosis, Rehabilitation, Mental health, Pharmacy, and finally Oncology",medium,True
openai_00769_1119,openai,00769,health indicators by category (00769),relevant_patterns_trends_and_comparisons,"Within every category, Referred has the highest value, Under follow-up is in the middle, and Resolved is the lowest",extreme,max,,,"Within every category, Referred has the highest value, Under follow-up is in the middle, and Resolved is the lowest",medium,True
openai_00769_1120,openai,00769,health indicators by category (00769),relevant_patterns_trends_and_comparisons,"This ordering is stable throughout the chart, indicating a consistent difference between the three health statuses",other,,,,"This ordering is stable throughout the chart, indicating a consistent difference between the three health statuses",low,True
openai_00769_1121,openai,00769,health indicators by category (00769),relevant_patterns_trends_and_comparisons,"The largest totals by category are concentrated in Primary care, which also has the highest category average, while Oncology has the smallest values overall and the lowest category average",extreme,max,,,"The largest totals by category are concentrated in Primary care, which also has the highest category average, while Oncology has the smallest values overall and the lowest category average",medium,True
openai_00769_1122,openai,00769,health indicators by category (00769),relevant_patterns_trends_and_comparisons,This shows a strong contrast between the beginning and end of the category sequence,other,,,,This shows a strong contrast between the beginning and end of the category sequence,low,True
openai_00769_1123,openai,00769,health indicators by category (00769),essential_key_details,The maximum value in the chart is 222.7 thousand patients for Referred in Primary care,extreme,max,222.7,,The maximum value in the chart is 222.7 thousand patients for Referred in Primary care,high,False
openai_00769_1124,openai,00769,health indicators by category (00769),essential_key_details,The minimum value is 51.7 thousand patients for Resolved in Oncology,extreme,min,51.7,,The minimum value is 51.7 thousand patients for Resolved in Oncology,high,False
openai_00769_1125,openai,00769,health indicators by category (00769),essential_key_details,The overall average across all values is about 133.3 thousand patients,value,,133.3,,The overall average across all values is about 133.3 thousand patients,high,False
openai_00769_1126,openai,00769,health indicators by category (00769),essential_key_details,"By series average, Referred is highest at 158.15 thousand patients, Under follow-up averages 131.3 thousand, and Resolved averages 110.35 thousand",extreme,max,158.15|131.3|110.35,,"By series average, Referred is highest at 158.15 thousand patients, Under follow-up averages 131.3 thousand, and Resolved averages 110.35 thousand",high,False
openai_00769_1127,openai,00769,health indicators by category (00769),essential_key_details,"By category average, Primary care is highest at about 201.27 thousand patients, while Oncology is lowest at about 68.07 thousand",extreme,max,201.27|68.07,,"By category average, Primary care is highest at about 201.27 thousand patients, while Oncology is lowest at about 68.07 thousand",high,False
openai_00769_1128,openai,00769,health indicators by category (00769),essential_key_details,These figures reinforce the chart’s main message of declining values by category and consistently higher counts for Referred than for the other two series,other,,,,These figures reinforce the chart’s main message of declining values by category and consistently higher counts for Referred than for the other two series,low,True
openai_00773_1129,openai,00773,health indicators by category (00773),overview_and_main_message,"This chart shows health indicators by category, measured in thousands of patients",other,,,,"This chart shows health indicators by category, measured in thousands of patients",low,True
openai_00773_1130,openai,00773,health indicators by category (00773),overview_and_main_message,"Its main message is a clear and steady increase across the seven health service categories, from Primary care to Pharmacy",trend,,,,"Its main message is a clear and steady increase across the seven health service categories, from Primary care to Pharmacy",medium,True
openai_00773_1131,openai,00773,health indicators by category (00773),overview_and_main_message,"Pharmacy has the highest value and Primary care the lowest, with each successive category higher than the previous one",extreme,max,,,"Pharmacy has the highest value and Primary care the lowest, with each successive category higher than the previous one",medium,True
openai_00773_1132,openai,00773,health indicators by category (00773),chart_structure,"The Y axis shows the number of patients in thousands, ranging from 83.5 to 200.8",value,,83.5|200.8,,"The Y axis shows the number of patients in thousands, ranging from 83.5 to 200.8",high,False
openai_00773_1133,openai,00773,health indicators by category (00773),relevant_patterns_trends_and_comparisons,"Values rise from 83.5 thousand in Primary care to 200.8 thousand in Pharmacy, with no reversals or plateaus",value,,83.5|200.8,,"Values rise from 83.5 thousand in Primary care to 200.8 thousand in Pharmacy, with no reversals or plateaus",high,False
openai_00773_1134,openai,00773,health indicators by category (00773),relevant_patterns_trends_and_comparisons,A second notable pattern is the consistent step size between categories,ranking,,,,A second notable pattern is the consistent step size between categories,medium,True
openai_00773_1135,openai,00773,health indicators by category (00773),relevant_patterns_trends_and_comparisons,"Each category increases by about 19.5 thousand patients compared with the previous one, indicating a very regular progression rather than uneven variation",comparison,,19.5,,"Each category increases by about 19.5 thousand patients compared with the previous one, indicating a very regular progression rather than uneven variation",high,False
openai_00773_1136,openai,00773,health indicators by category (00773),relevant_patterns_trends_and_comparisons,"A third important comparison is that the midpoint of the distribution is Diagnosis, at 142.2 thousand patients, which is also essentially the overall average level",ranking,,142.2,,"A third important comparison is that the midpoint of the distribution is Diagnosis, at 142.2 thousand patients, which is also essentially the overall average level",medium,True
openai_00773_1137,openai,00773,health indicators by category (00773),relevant_patterns_trends_and_comparisons,"Categories before Diagnosis are below average, while Rehabilitation, Mental health, and Pharmacy are above it",other,>,,,"Categories before Diagnosis are below average, while Rehabilitation, Mental health, and Pharmacy are above it",low,True
openai_00773_1138,openai,00773,health indicators by category (00773),essential_key_details,The minimum value is 83.5 thousand patients in Primary care,extreme,min,83.5,,The minimum value is 83.5 thousand patients in Primary care,high,False
openai_00773_1139,openai,00773,health indicators by category (00773),essential_key_details,The maximum value is 200.8 thousand patients in Pharmacy,extreme,max,200.8,,The maximum value is 200.8 thousand patients in Pharmacy,high,False
openai_00773_1140,openai,00773,health indicators by category (00773),essential_key_details,"The overall average is about 142.16 thousand patients, and the median is 142.2 thousand, matching Diagnosis",value,,142.16|142.2,,"The overall average is about 142.16 thousand patients, and the median is 142.2 thousand, matching Diagnosis",high,False
openai_00773_1141,openai,00773,health indicators by category (00773),essential_key_details,"The total spread from lowest to highest is 117.3 thousand patients, showing substantial differences across categories despite the very regular upward pattern",extreme,max,117.3,,"The total spread from lowest to highest is 117.3 thousand patients, showing substantial differences across categories despite the very regular upward pattern",high,False
openai_00790_1142,openai,00790,health indicators by category (00790),overview_and_main_message,"This stacked column chart shows health indicators by category, measured in thousands of patients, for three statuses: Resolved, Under follow-up, and Referred",other,,,,"This stacked column chart shows health indicators by category, measured in thousands of patients, for three statuses: Resolved, Under follow-up, and Referred",low,True
openai_00790_1143,openai,00790,health indicators by category (00790),overview_and_main_message,"Its main message is that the categories are fairly similar overall, but within every category the same pattern repeats: Referred has the highest values, Under follow-up is in the middle, and Resolved has the lowest values",extreme,max,,,"Its main message is that the categories are fairly similar overall, but within every category the same pattern repeats: Referred has the highest values, Under follow-up is in the middle, and Resolved has the lowest values",medium,True
openai_00790_1144,openai,00790,health indicators by category (00790),overview_and_main_message,Differences between categories are modest compared with the consistent gap between the three statuses,comparison,,,,Differences between categories are modest compared with the consistent gap between the three statuses,medium,True
openai_00790_1145,openai,00790,health indicators by category (00790),chart_structure,"The variables represented are health service categories and the number of patients, split into three series: Resolved, Under follow-up, and Referred",other,,,,"The variables represented are health service categories and the number of patients, split into three series: Resolved, Under follow-up, and Referred",low,True
